sentence_id,word,word_pos_tag,parse_tree,HEPW,HBCW,LCA,DIST
3,break,VB,(ROOT (S (NP (NNP William) (NNP Weld)) (VP (VBZ says) (SBAR (S (NP (PRP he)) (VP (VBZ wants) (S (VP (TO to) (VP (VB break) (NP (NP (DT the) (NN stranglehold)) (SBAR (S (NP (DT the) (JJ Democratic) (NN party)) (VP (VBZ has) (VP (PP (IN on) (NP (NNP Massachusetts) (NNS politics))))))))))))))) (. .))),NONE,VP,VP,3.0
3,the,DT,(ROOT (S (NP (NNP William) (NNP Weld)) (VP (VBZ says) (SBAR (S (NP (PRP he)) (VP (VBZ wants) (S (VP (TO to) (VP (VB break) (NP (NP (DT the) (NN stranglehold)) (SBAR (S (NP (DT the) (JJ Democratic) (NN party)) (VP (VBZ has) (VP (PP (IN on) (NP (NNP Massachusetts) (NNS politics))))))))))))))) (. .))),NONE,NP,VP,4.0
3,stranglehold,NN,(ROOT (S (NP (NNP William) (NNP Weld)) (VP (VBZ says) (SBAR (S (NP (PRP he)) (VP (VBZ wants) (S (VP (TO to) (VP (VB break) (NP (NP (DT the) (NN stranglehold)) (SBAR (S (NP (DT the) (JJ Democratic) (NN party)) (VP (VBZ has) (VP (PP (IN on) (NP (NNP Massachusetts) (NNS politics))))))))))))))) (. .))),NONE,NONE,NP,2.0
3,the,DT,(ROOT (S (NP (NNP William) (NNP Weld)) (VP (VBZ says) (SBAR (S (NP (PRP he)) (VP (VBZ wants) (S (VP (TO to) (VP (VB break) (NP (NP (DT the) (NN stranglehold)) (SBAR (S (NP (DT the) (JJ Democratic) (NN party)) (VP (VBZ has) (VP (PP (IN on) (NP (NNP Massachusetts) (NNS politics))))))))))))))) (. .))),NP,NP,VP,8.0
3,Democratic,JJ,(ROOT (S (NP (NNP William) (NNP Weld)) (VP (VBZ says) (SBAR (S (NP (PRP he)) (VP (VBZ wants) (S (VP (TO to) (VP (VB break) (NP (NP (DT the) (NN stranglehold)) (SBAR (S (NP (DT the) (JJ Democratic) (NN party)) (VP (VBZ has) (VP (PP (IN on) (NP (NNP Massachusetts) (NNS politics))))))))))))))) (. .))),NONE,NONE,NP,2.0
3,party,NN,(ROOT (S (NP (NNP William) (NNP Weld)) (VP (VBZ says) (SBAR (S (NP (PRP he)) (VP (VBZ wants) (S (VP (TO to) (VP (VB break) (NP (NP (DT the) (NN stranglehold)) (SBAR (S (NP (DT the) (JJ Democratic) (NN party)) (VP (VBZ has) (VP (PP (IN on) (NP (NNP Massachusetts) (NNS politics))))))))))))))) (. .))),NONE,NONE,NP,2.0
3,has,VBZ,(ROOT (S (NP (NNP William) (NNP Weld)) (VP (VBZ says) (SBAR (S (NP (PRP he)) (VP (VBZ wants) (S (VP (TO to) (VP (VB break) (NP (NP (DT the) (NN stranglehold)) (SBAR (S (NP (DT the) (JJ Democratic) (NN party)) (VP (VBZ has) (VP (PP (IN on) (NP (NNP Massachusetts) (NNS politics))))))))))))))) (. .))),NP,VP,VP,10.0
3,on,IN,(ROOT (S (NP (NNP William) (NNP Weld)) (VP (VBZ says) (SBAR (S (NP (PRP he)) (VP (VBZ wants) (S (VP (TO to) (VP (VB break) (NP (NP (DT the) (NN stranglehold)) (SBAR (S (NP (DT the) (JJ Democratic) (NN party)) (VP (VBZ has) (VP (PP (IN on) (NP (NNP Massachusetts) (NNS politics))))))))))))))) (. .))),NONE,PP,VP,4.0
3,Massachusetts,NP,(ROOT (S (NP (NNP William) (NNP Weld)) (VP (VBZ says) (SBAR (S (NP (PRP he)) (VP (VBZ wants) (S (VP (TO to) (VP (VB break) (NP (NP (DT the) (NN stranglehold)) (SBAR (S (NP (DT the) (JJ Democratic) (NN party)) (VP (VBZ has) (VP (PP (IN on) (NP (NNP Massachusetts) (NNS politics))))))))))))))) (. .))),NONE,NP,PP,3.0
3,politics,NNS,(ROOT (S (NP (NNP William) (NNP Weld)) (VP (VBZ says) (SBAR (S (NP (PRP he)) (VP (VBZ wants) (S (VP (TO to) (VP (VB break) (NP (NP (DT the) (NN stranglehold)) (SBAR (S (NP (DT the) (JJ Democratic) (NN party)) (VP (VBZ has) (VP (PP (IN on) (NP (NNP Massachusetts) (NNS politics))))))))))))))) (. .))),NONE,NONE,NP,2.0
4,the,DT,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,NP,S,3.0
4,former,JJ,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,NONE,NP,2.0
4,U.S.,NP,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,NONE,NP,2.0
4,attorney,NN,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,NONE,NP,2.0
4,has,VBZ,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NP,VP,S,4.0
4,ended,VBN,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,VP,VP,3.0
4,speculation,NN,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,NONE,VP,3.0
4,about,IN,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,PP,VP,4.0
4,his,PP$,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,NP,PP,3.0
4,future,JJ,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,NONE,NP,2.0
4,political,JJ,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,NONE,NP,2.0
4,plans,NNS,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,NONE,NP,2.0
4,saying,VBG,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),PP,VP,VP,6.0
4,he,PP,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,NONE,VP,5.0
4,got,VBD,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,VP,VP,8.0
4,his,PP$,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,NP,VP,3.0
4,eye,NN,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,NONE,NP,2.0
4,on,IN,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NP,PP,VP,4.0
4,the,DT,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,NP,PP,4.0
4,governor's,NN/POS,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,NONE,NP,2.0
4,race,NN,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NP,NONE,NP,3.0
4,not,RB,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),PP,PP,VP,5.0
4,attorney,NP,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,NP,PP,3.0
4,General,NP,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,NONE,NP,2.0
4,James,NP,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,NONE,NP,2.0
4,Shannon,NP,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,NONE,NP,2.0
4,job,NN,(ROOT (S (NP (DT The) (JJ former) (NNP U.S.) (NN attorney)) (VP (VBZ has) (VP (VBN ended) (NP (NN speculation)) (PP (IN about) (NP (PRP$ his) (JJ future) (JJ political) (NNS plans))) (S (VP (VBG saying) (SBAR (S (NP (PRP he)) (VP (VBD got) (NP (PRP$ his) (NN eye)) (PP (IN on) (NP (NP (DT the) (NN governor) (POS 's)) (NN race))) (PP (RB not) (NP (NNP Attorney) (NNP General) (NNP James) (NNP Shannon) (NN job)))))))))) (. .))),NONE,NONE,NP,2.0
